Year,Month,Day,minWindSpeed,maxWindSpeed,minWindDirection,maxWindDirection,minAirTemperature,maxAirTemperature,minRelativeHumidity,maxRelativeHumidity,minParticlesConcentration,maxParticlesConcentration
2009,7,25,1.128333,5.311666,171.7919,270.2779,23.9978,35.96398,29.30425,75.89183,0.6,317.6
2009,8,19,0.1,4.87,53,280,25,32.2,49.8,91.2,0.6,42.1
2009,8,22,0.18,8.78,9,358,24.8,35,41.6,83.9,0.6,366.6
2010,10,19,0.323,6.1733332,3.5762486,345.51758,26.169048,36.401505,33.373394,77.610695,0.6,1650.4
2010,5,30,0.502333,4.8349996,0.7113866,359.91064,26.35627,40.536881,19.248434,75.300308,0.6,647.7
2010,8,22,0.207,7.142333,0.3494101,358.39621,22.362015,29.447336,59.506191,89.30912,0.6,110.5
2010,9,9,0.497333,4.3326669,79.898415,231.53712,24.230202,32.196732,50.98558,89.164383,0.6,47.4
2006,10,5,0.924667,5.234333,118.3283,284.768,25.21601,35.38436,36.80349,85.50887,0.7,126.4
2006,11,23,0.087667,4.045333,0.4781767,359.4525,16.30076,33.23824,9.975943,32.31936,0.7,191.3
2006,11,24,0.224667,6.170334,14.76759,357.2735,16.36512,33.55093,9.906802,34.92915,0.7,294.6
2006,5,2,0.136333,7.307,1.335798,359.1544,27.56766,43.9621,6.768878,38.31715,0.7,1017.9
2006,5,4,0.160667,7.845,2.636967,358.0658,28.57025,43.20823,12.30378,46.32762,0.7,498.5
2006,8,18,0.193333,10.496,1.563705,355.4433,20.79725,29.12525,71.12586,96.43978,0.7,1232.4
2007,10,8,0.571667,4.325,3.661252,356.395,24.18675,37.82214,18.99197,74.28484,0.7,141.4
2007,5,6,0.861667,6.601334,130.9042,325.4518,28.55555,38.4912,28.56601,57.74907,0.7,1522.6
2007,9,29,0.448333,4.942,9.778742,350.0212,25.45644,37.83339,23.01746,76.30123,0.7,122.4
2008,10,9,0.449,7.906333,24.51466,314.9825,22.91849,37.10033,24.43861,79.0352,0.7,154.3
2008,1,2,0.230333,6.224668,0.1956901,357.9365,13.54384,29.55285,11.91179,22.87237,0.7,126.7
2008,3,20,0.149,4.462334,4.664462,359.2385,20.81165,40.68961,4.922521,16.50663,0.7,240.7
2008,5,26,0.51,4.684667,67.57045,350.2031,25.63466,38.52793,25.81336,63.097,0.7,80.4
2008,9,30,0.308333,5.743999,2.903941,353.2416,22.75381,34.70162,35.4352,78.89331,0.7,58.7
2008,9,6,0.210333,3.868667,1.533818,358.76,24.03784,36.07214,38.07221,88.18438,0.7,93.3
2009,10,28,0.557333,4.1196666,93.894676,271.16574,25.657097,35.149212,37.57262,73.171501,0.7,114.4
2009,5,15,1.962333,7.654999,168.5457,253.2702,29.6256,38.76031,21.2959,47.19284,0.7,321.6
2009,6,28,1.389,8.250333,213.7701,296.5843,26.18879,36.32987,29.52495,72.72491,0.7,208.8
2009,7,16,0.871667,5.575333,0.5945539,354.1487,25.46118,37.40715,31.00236,84.3394,0.7,308.1
2009,7,19,1.744667,4.934666,145.56,272.0107,24.68421,34.10882,39.68429,77.82234,0.7,97.1
2009,7,30,1.257667,12.98533,52.29277,303.2619,21.50828,34.9417,42.78391,96.27266,0.7,9720.3
2010,10,11,0.433667,7.3076682,10.20715,352.34039,24.422461,35.957977,32.798553,78.167938,0.7,283.1
2010,2,10,0.107333,4.2176666,0.0392582,359.87683,17.219614,36.695309,5.9314232,17.710888,0.7,95.8
2010,4,25,0.522333,11.082333,74.450035,326.39416,29.80509,40.567558,19.172783,47.765095,0.7,17703.3
2010,8,3,0.888,4.3269997,124.76558,284.89532,24.785807,30.510675,61.191681,85.23494,0.7,36.8
2010,9,12,0.261667,8.3359995,10.818183,359.21124,25.166863,37.001015,38.362511,81.420387,0.7,484.3
2006,10,13,0.402333,5.172333,3.341348,359.185,24.95716,36.13156,34.2431,76.52341,0.8,80.8
2006,3,13,0.076333,5.439666,0.9106779,359.7143,21.887,39.89381,4.064919,10.31335,0.8,796.7
2006,4,26,0.332667,5.559334,0.9098709,359.6797,28.53001,39.35195,14.27173,32.47784,0.8,166.9
2006,8,14,0.314333,7.934666,1.011107,342.9472,24.16177,29.81781,57.27552,91.7818,0.8,684
2007,10,7,0.293333,3.969,1.495238,355.6207,22.62931,38.3867,17.69995,82.24117,0.8,89
2007,5,20,0.349,6.516333,0.3175994,358.1667,27.41539,41.41972,13.80241,66.78799,0.8,269.4
2007,9,19,0.276667,5.039334,3.359493,358.8565,25.79364,37.47853,27.96781,83.51156,0.8,130.8
2008,10,20,0.100667,4.080667,11.30995,358.1339,24.32783,37.94531,15.39394,62.63796,0.8,158.6
2008,10,22,0.149667,4.589334,4.073524,356.6863,20.7998,37.17176,12.97869,66.349,0.8,155.8
2008,5,21,0.594667,6.256999,124.4875,321.5823,23.22308,35.68539,29.7692,85.44552,0.8,453.7
2008,8,6,0.312,4.230333,176.5594,319.1168,24.49195,34.42063,38.03421,86.8195,0.8,65.7
2009,10,22,0.213333,8.783,6.4285154,349.64966,24.702982,34.638588,33.857315,84.84372,0.8,234.2
2009,12,21,0.153667,4.7269998,1.5271964,358.33054,18.662277,36.741707,7.5825243,20.692679,0.8,680.5
2010,10,24,0.724667,8.4893332,134.02322,325.77078,25.684462,38.09478,23.876999,69.708382,0.8,1672.4
2010,11,30,0.211333,5.0623322,0.1627863,359.6395,19.26815,35.871841,6.1746578,21.448071,0.8,257.1
2010,7,28,0.537333,6.1350007,0.1188144,357.65991,24.307936,32.997452,42.636372,85.012871,0.8,98.1
2010,7,7,1.223667,9.7556658,90.113068,305.33942,23.001007,35.969933,32.10421,91.52774,0.8,10808.2
2010,8,19,0.14,4.28,92,324,23.9,29.4,61.6,92.3,0.8,27.4
2010,9,27,1.145667,4.0613327,2.5025208,358.38324,25.752893,37.584759,28.060661,80.039467,0.8,216.4
2010,9,5,0.848667,5.6089997,83.629532,313.23529,23.293533,30.380947,55.877163,89.834045,0.8,152.7
2006,10,26,0.149333,3.336667,6.290761,357.8496,24.28662,38.98795,18.0374,69.04599,0.9,166.3
2006,11,22,0.074,4.691667,2.545919,357.9745,16.05096,33.08247,10.17497,33.47992,0.9,275.2
2006,8,1,1.978,5.362999,142.506,248.0367,22.85489,32.58883,41.50257,87.66631,0.9,45.2
2006,8,3,1.449667,13.47,101.1923,304.5719,20.43527,30.08435,57.18777,93.76227,0.9,8336.4
2007,1,27,0.550333,6.350334,5.965978,326.9969,19.66431,36.44861,5.36732,14.15874,0.9,275.3
2007,7,12,1.78,7.496333,200.568,317.5898,28.33414,37.56965,26.52082,57.55482,0.9,19933.5
2007,7,19,0.997,6.690333,181.6396,343.397,26.83119,36.24237,32.83961,78.80849,0.9,618.6
2008,11,8,0.102333,3.720333,0.1533393,358.9922,18.74581,37.37358,9.296302,46.42072,0.9,478.3
2008,2,17,0.1,7.935333,1.799391,351.5977,16.7219,32.6077,7.827029,22.3131,0.9,509
2008,4,21,0.194,7.277,0.6462415,359.8393,28.12515,43.9735,8.801085,33.41903,0.9,1123.5
2008,6,27,0.072667,6.307001,0.4685184,359.7715,25.63634,34.4449,38.68098,89.25956,0.9,303.5
2008,6,4,0.625333,7.548666,19.66487,294.1403,26.55483,39.40569,22.15172,66.87285,0.9,86.6
2008,7,5,1.246,4.833,155.9369,297.5441,22.25447,33.85989,37.44569,89.46935,0.9,41.2
2008,7,7,0.735667,7.775667,126.1826,325.0259,22.21316,27.35912,52.36608,86.95305,0.9,514.6
2008,9,19,0.623667,5.090333,153.9128,323.0436,25.16015,33.6426,41.80711,78.92445,0.9,60
2008,9,2,0.187333,4.355334,5.983914,312.5385,24.44795,32.97277,47.67163,87.80368,0.9,49.2
2009,10,29,0.106,7.6910009,44.026344,324.56201,24.065872,36.15995,30.822666,79.815582,0.9,94
2009,11,7,0.375333,3.7606668,1.4874964,356.5368,20.877323,39.305046,12.187227,56.01255,0.9,85.4
2010,10,9,1.154,4.3933334,90.101761,325.76666,25.440573,36.693783,34.593735,82.742523,0.9,126.7
2010,9,11,0.439333,3.9660001,128.30725,320.1077,22.981779,34.15247,41.128437,90.153954,0.9,64.3
2010,9,20,0.748,7.7026663,40.886482,343.20316,22.427591,29.18787,65.007057,97.533546,0.9,524.3
2006,2,19,0.233,5.458999,0.05315869,359.8624,21.5995,34.39179,12.46531,40.70887,1,1169.3
2006,2,9,0.13,6.951,0.1991896,356.0711,20.32722,34.16722,8.359896,20.69171,1,553.4
2006,5,15,0.618667,8.77,154.7445,347.4835,29.5728,40.65242,18.26716,52.54486,1,604.3
2006,9,25,0.358,3.000333,7.222239,353.8238,21.85993,34.79425,37.9315,96.14949,1,92.3
2007,2,18,0.149,6.224333,0.8836743,358.6126,18.90449,36.71052,5.241456,14.97508,1,239.2
2008,10,19,0.187,3.912667,1.139653,357.8612,24.50157,39.37922,14.47381,78.50142,1,268
2008,10,21,0.178,3.825666,1.894296,359.121,21.03555,37.62957,9.020814,54.18233,1,168.1
2008,7,12,0.041,4.986334,93.11048,357.2234,21.68797,30.68981,57.47724,92.0584,1,65.6
2008,7,30,0.711333,7.74,0.331489,358.995,22.71534,36.12627,33.93201,85.60099,1,1830.6
2009,12,12,0.198,5.1573339,0.6644056,359.67252,18.251509,34.210518,10.107709,30.992594,1,76.6
2009,3,8,0.276667,6.927001,0.8716048,359.6343,20.72195,38.06171,5.003972,11.75759,1,344.6
2009,7,8,0.902333,5.513667,151.2437,337.1984,22.8116,31.66757,47.36561,86.38528,1,101.5
2009,9,19,0.803667,13.48,134.38301,302.79486,21.166401,35.182331,44.554264,96.79747,1,4261.5
2009,9,9,0.924667,5.0049996,157.69447,265.39374,25.951759,32.425568,54.488995,82.305306,1,64.2
2010,7,1,2.082666,6.0263338,183.06569,274.99756,26.998466,36.837452,32.970867,73.034843,1,185.8
2010,7,19,2.161333,6.8690004,205.03419,270.2558,26.498823,35.092445,43.434807,78.514442,1,105.2
2006,5,22,0.324,5.221666,7.169575,357.471,27.92516,40.68294,16.07943,60.03768,1.1,266.3
2006,5,9,0.508,8.386333,180.7644,337.382,29.94388,41.13533,10.58812,45.69407,1.1,891.9
2006,9,12,0.117667,35.20134,56.49622,332.0683,20.2331,32.74699,50.87172,96.80225,1.1,1213.8
2007,4,23,0.449667,8.305666,0.4278077,359.6133,29.18548,41.42165,8.993799,51.50074,1.1,664.8
2008,1,1,0.138333,5.546,0.03320267,359.9782,13.27629,28.90898,7.623376,26.54219,1.1,106
2008,3,24,0.147667,6.336333,0.1641411,359.8213,26.57783,39.67852,5.65965,13.27433,1.1,550.3
2008,7,20,0.084,3.389333,0.5259434,358.3043,22.38288,31.54141,48.6464,94.36468,1.1,53.7
2009,4,23,0.232333,5.813332,0.06837315,359.8751,28.18742,41.67313,5.774475,45.12732,1.1,137.3
2009,9,16,0.108667,3.1560001,5.1337609,358.09998,24.275219,35.172207,38.59882,87.700149,1.1,56.6
2010,10,27,0.263,5.1426668,1.1487896,358.89508,23.323452,38.105667,15.479457,74.980507,1.1,128.4
2010,5,14,0.930667,6.8489995,4.839119,354.38831,30.487736,43.933815,11.83894,56.282497,1.1,940.9
2010,8,16,0.17,4.54,0,359,25.147934,36.5,38.2,91.96769,1.1,371.2
2006,2,13,0.192,5.069334,2.271485,359.0045,18.16619,40.37531,5.636247,19.82658,1.2,205.9
2006,7,28,0.150333,6.994667,1.689052,359.3801,26.23575,36.9652,34.98985,84.31258,1.2,355.7
2006,8,16,1.264,5.322667,167.5316,268.0022,25.16106,34.34045,42.2047,88.4703,1.2,97.9
2007,10,11,0.122667,4.153333,4.279185,356.1388,23.38476,37.81415,14.58314,58.62005,1.2,133.8
2007,2,19,0.179333,5.962667,0.5066532,357.5617,19.38725,38.46749,5.382431,15.32362,1.2,182.5
2007,5,5,1.696667,10.75266,127.8906,264.216,28.50177,37.66102,28.84236,58.59187,1.2,19034.5
2007,5,8,0.172,3.996666,1.096746,358.0926,23.68421,40.73687,16.67263,85.59915,1.2,732.3
2007,7,16,0.706667,7.018667,4.790499,359.2983,21.10642,31.28947,50.81658,96.59241,1.2,175.6
2008,5,22,0.733,5.848333,133.046,307.5997,25.96906,40.1281,21.28832,74.41692,1.2,241
2008,9,29,0.374,6.512001,49.73689,325.2181,23.48244,32.42831,39.29474,78.57967,1.2,224
2009,12,25,0.111,5.5403337,1.196782,359.56659,17.80254,34.098541,8.6355362,27.435761,1.2,265.7
2009,5,31,0.537,8.149666,12.13363,355.9538,24.66406,40.7874,14.63249,72.94698,1.2,294.3
2009,9,29,0.274667,3.6150002,168.79942,298.19098,26.927952,31.829006,56.567951,75.64566,1.2,81.4
2010,12,28,0.153333,5.8079991,0.1095307,359.9852,17.358808,34.023598,6.4601183,15.683667,1.2,93.9
2010,1,27,0.097667,4.0496674,1.3837948,358.71127,19.161209,34.939911,6.4645443,16.582071,1.2,78.9
2010,4,27,0.582,13.242332,5.9323893,359.32797,25.703745,35.55077,24.482666,64.318718,1.2,29354.8
2010,6,8,1.831333,7.774332,160.72137,236.45651,28.036926,37.957157,27.274946,66.254257,1.2,220.8
2006,12,26,0.087667,4.167333,0.3330345,358.336,14.79613,32.98855,8.24273,23.98542,1.3,310.1
2006,5,5,0.392667,8.653999,7.801699,335.4634,30.46479,41.49252,16.09891,42.01341,1.3,654.2
2007,9,1,0.674333,7.374,96.17835,293.5448,24.33592,31.30468,53.10519,85.3573,1.3,24.5
2007,9,13,1.245667,5.824999,186.1934,271.4499,25.85693,33.73631,45.44849,80.37164,1.3,97.5
2008,3,23,0.867667,6.201,0.3497582,359.6892,28.18645,37.83685,7.719073,48.81266,1.3,461.4
2008,4,26,0.585667,4.818667,3.641067,356.742,29.96326,39.63691,17.21933,46.20332,1.3,503.7
2009,10,14,0.280667,8.6599998,99.85321,323.99255,22.240883,35.626976,36.061272,89.447044,1.3,482.7
2009,1,26,0.247667,3.122334,0.6079915,359.1338,14.39783,32.88145,5.710321,28.71746,1.3,291.1
2009,3,23,0.145333,5.715667,1.183256,357.4239,24.04252,41.61971,6.649984,19.93601,1.3,273.9
2009,6,5,0.591,9.944667,6.460205,358.2381,23.40765,39.41397,21.48846,77.867,1.3,14143.5
2009,9,13,1.510333,7.6513348,157.06216,287.51422,24.495005,32.132168,53.642536,84.071289,1.3,94.9
2010,6,15,0.442667,8.6213341,1.4282776,355.27872,27.473688,39.676025,23.788322,68.619858,1.3,7261.5
2006,10,21,0.185667,4.209,5.074983,359.3105,25.40613,39.56126,13.7031,69.18008,1.4,183.6
2006,10,27,0.127,4.368334,4.548676,278.7471,23.5733,37.20767,23.56808,75.44943,1.4,146.5
2006,5,14,0.778333,12.44933,2.237698,356.7508,29.0203,42.0813,13.66917,52.47139,1.4,5397
2006,9,17,0.561667,3.174667,85.58734,346.7514,24.64442,34.52126,43.97754,85.85038,1.4,48.1
2006,9,20,1.819333,4.915334,141.0271,307.4054,23.83434,34.75346,40.04333,86.38356,1.4,70.3
2007,10,12,0.050667,5.284999,7.296134,355.2265,20.38786,38.59691,9.528599,65.15643,1.4,238.7
2008,5,12,0.678333,5.985999,0.7679235,359.993,28.64214,41.85313,15.12888,52.81311,1.4,378.9
2009,10,8,0.915333,4.7479997,127.14158,329.74316,28.866342,37.954971,23.298451,57.195248,1.4,156.3
2009,11,12,0.131,4.1550002,4.1703629,359.65625,22.482386,38.461594,10.676288,39.894051,1.4,244.9
2009,2,1,0.123,6.947334,3.991014,344.7292,19.14315,37.47609,7.162143,25.55633,1.4,222.6
2009,8,24,0.66,4.91,0,360,25.6,34.9,37.6,86,1.4,628.8
2010,1,23,0.240333,6.4779997,0.1745406,359.49234,16.895233,33.063637,7.5085001,18.31493,1.4,110.2
2010,1,31,0.128,5.9206657,0.4323443,359.52963,19.234976,34.219067,7.7441034,19.753115,1.4,78.7
2010,6,27,0.541667,4.4996667,116.92639,246.11986,23.367048,31.447292,50.507355,90.029099,1.4,299.7
2010,7,6,1.837334,6.2466664,173.43745,255.65518,25.590448,33.291561,41.507194,77.369553,1.4,469.9
2006,2,27,0.144333,4.176667,0.269189,359.7392,20.34451,39.61518,4.282664,12.55221,1.5,104.3
2006,5,27,0.429667,6.593667,2.832939,352.2979,26.86578,40.48214,19.84581,64.15179,1.5,299
2006,9,8,0.656667,9.828665,117.0194,252.3536,20.43705,28.63608,71.0872,93.78318,1.5,295.5
2008,10,12,0.067,5.145667,1.210323,358.6672,24.56155,35.6657,36.50023,84.06294,1.5,148.2
2008,12,6,0.174,5.252,0.06480066,358.8886,12.86516,29.35047,7.331711,21.49111,1.5,219.3
2008,8,3,1.053667,5.018,103.6304,297.7167,25.34955,34.09996,44.34225,80.58419,1.5,929.6
2010,11,25,0.148333,5.8270006,1.327804,357.85773,19.900425,36.19775,8.2013168,32.957844,1.5,274.8
2010,5,22,1.548667,5.668334,211.60094,326.79938,27.539877,38.93457,25.144907,71.172318,1.5,199.8
2010,7,5,2.211334,8.8530006,0.0282105,353.34494,25.102707,31.152567,48.533703,72.204254,1.5,5580.5
2006,10,30,0.139333,4.458,0.4671277,359.3917,21.01841,38.34,9.844887,50.18528,1.6,288.3
2008,10,28,0.172,5.112667,10.43142,357.3608,22.10514,37.97476,11.6943,51.45756,1.6,600.2
2008,6,11,0.536333,4.870333,5.832671,359.0526,27.99582,39.33817,25.27774,69.49288,1.6,84.3
2008,7,18,0.227,8.488667,121.8736,355.9089,22.76118,34.80616,31.99341,80.63976,1.6,401.7
2008,7,22,1.675666,5.486333,5.730778,355.3205,24.14854,33.37765,40.65749,81.36947,1.6,83.8
2010,10,3,0.242,8.3986673,11.011211,359.41821,22.631905,36.708538,28.130764,82.190331,1.6,305.2
2010,11,17,0.133667,4.8860011,0.2681507,344.51938,20.944025,38.184982,10.218822,36.64019,1.6,103
2010,11,4,0.205,3.5223331,0.5442262,359.74976,22.587696,38.580791,11.183359,49.168942,1.6,504.4
2010,4,29,0.117667,7.3803334,0.8941758,358.76337,28.361303,41.637367,11.546759,57.160751,1.6,760.1
2006,12,23,0.241333,5.188667,0.8997644,358.7664,16.10809,33.17221,8.051744,25.23541,1.7,203.8
2007,8,3,1.187333,5.270334,205.7726,311.2308,23.02858,32.55937,47.63052,88.71133,1.7,316.3
2008,4,18,0.465,6.193999,0.2355943,356.002,27.33597,39.89286,8.628464,46.44747,1.7,2591.7
2008,9,4,0.285333,6.025,102.3204,316.084,21.52436,30.29492,53.65184,87.24197,1.7,59.9
2010,10,1,1.092667,11.901667,50.148495,288.18759,20.799391,37.665649,33.368153,94.103844,1.7,4271.5
2010,6,17,1.178333,9.6490002,168.91869,268.24615,25.727148,33.637508,36.298405,79.620979,1.7,2357.5
2006,10,25,0.189667,4.276667,14.26596,332.3589,24.62733,38.5584,15.94557,79.19424,1.8,150.9
2006,5,25,1.111,10.88433,63.8209,229.9373,26.79593,35.19408,30.26004,61.67638,1.8,2963.4
2007,1,26,0.237,5.449,1.899577,358.2992,17.93919,36.18803,5.53068,21.55069,1.8,877.9
2008,2,23,0.246333,7.275334,0.7031831,359.006,17.56612,34.48636,6.293756,15.63315,1.8,721.7
2009,5,24,0.226667,6.882333,2.47982,358.8376,23.86232,40.37653,14.50154,79.34777,1.8,243.2
2009,6,26,0.712333,9.234667,7.746491,350.0735,23.33261,31.82697,50.36994,87.77991,1.8,25286.8
2006,5,1,0.147667,5.969,0.04410418,359.555,27.31226,41.6074,6.409548,16.0981,1.9,363.1
2007,9,15,0.302,9.901335,0.1515165,357.489,23.14254,33.67643,38.05634,89.01328,1.9,1945.5
2008,2,25,0.149,7.620667,4.016653,358.3295,19.58586,35.66784,5.900543,14.71628,1.9,377.8
2008,7,15,1.76,8.543334,129.2359,277.2561,25.43544,30.39326,44.99561,75.19286,1.9,730.6
2009,5,8,1.506,6.078,5.241752,348.2993,24.90053,36.19017,30.90519,83.22218,1.9,106.7
2009,6,25,0.677,6.277666,80.19357,243.0175,28.35953,38.06338,23.6184,67.30758,1.9,319.1
2010,12,1,0.088,5.4206657,2.9139581,358.11261,17.685171,35.044258,7.4307127,22.697155,1.9,92.8
2010,7,29,0.701333,12.524333,10.104392,337.49957,21.155867,34.576717,38.48201,97.162621,1.9,8267.9
2010,8,4,0.537333,5.4139996,154.78606,272.2204,23.522524,32.889393,45.670467,87.563797,1.9,47.7
2006,4,6,0.262,8.842669,5.53371,359.4854,21.71946,40.8077,4.035971,14.05022,2,384.1
2006,7,31,0.178333,14.463,2.496338,355.9229,19.91243,29.83033,65.40771,97.06258,2,798.5
2008,10,2,0.181667,4.806666,2.92165,358.8652,25.18533,38.56685,25.40788,80.37612,2,184.4
2008,8,1,0.398,6.159334,22.52785,331.705,22.46671,32.72313,40.92737,88.85176,2,1312.1
2010,11,29,0.189,5.4946661,0.2350723,358.48929,20.587492,36.222675,7.1215463,19.227472,2,112
2010,7,27,0.284333,7.2626667,137.5773,280.80219,25.396,33.797772,42.861134,79.006767,2,90.3
2006,10,15,0.245,3.697334,2.488879,339.8548,23.51205,38.84885,14.84871,89.97462,2.1,63.1
2006,10,6,0.225333,3.813,98.53744,356.0087,24.67724,36.1251,33.57277,83.01103,2.1,87.3
2006,4,27,0.135667,6.808332,0.07659423,359.5309,28.24292,39.95339,9.871701,21.89872,2.1,162.9
2006,9,26,0.790667,4.187333,178.3689,317.8828,24.39727,34.86945,39.84079,86.71938,2.1,81
2007,1,29,0.744667,7.532333,8.050547,131.2323,19.33474,35.94831,5.230111,14.32103,2.1,319.3
2007,8,19,0.327,7.779334,0.181612,358.674,21.52522,31.09151,57.32375,95.62129,2.1,89.6
2009,1,30,0.104667,6.065,1.073639,354.9669,18.50675,37.13557,6.845038,17.75739,2.1,294.8
2009,3,19,0.201333,4.326667,0.04598395,357.9394,25.20776,37.90436,8.793859,55.34059,2.1,229.8
2010,10,6,0.305667,7.8769994,7.7131109,353.08295,23.091974,35.497913,37.281414,90.802254,2.1,129.2
2010,5,16,0.223333,6.2013335,18.000382,350.11612,30.371128,42.725231,15.325813,55.863995,2.1,1223.9
2010,5,20,0.759333,12.198,3.9015334,341.49353,28.056768,39.656548,24.037361,57.342472,2.1,39868.5
2006,12,15,0.203,6.394,21.01233,359.5465,17.44575,32.42902,7.992679,22.46776,2.2,685
2007,10,6,0.227,4.089667,0.2958857,354.7924,22.79918,36.45065,26.29988,67.47446,2.2,131.6
2008,7,21,0.187333,4.350334,0.2111557,359.8778,24.66157,34.20848,39.27338,85.96678,2.2,72.4
2008,9,21,0.473333,4.703666,17.27687,339.2049,23.73885,36.77885,34.12344,88.6627,2.2,100.3
2009,4,21,0.562,7.408,19.78481,353.9645,28.25442,40.122,11.86834,51.32549,2.2,465.3
2010,5,21,1.468,5.8280001,174.49333,308.46133,26.172407,34.298328,32.594345,69.672707,2.2,806.2
2010,9,15,0.286,4.1526661,82.798355,311.33542,24.671287,34.734276,39.459072,82.933502,2.2,46.4
2006,10,4,0.696333,5.071668,164.3064,311.9527,25.06771,35.84722,39.30889,86.54517,2.3,95.4
2006,4,9,0.468,8.697999,2.864468,356.3185,26.41783,41.20575,4.024168,9.68107,2.3,525.1
2006,9,9,0.778667,4.762667,132.9513,251.9272,22.68115,30.84772,51.91243,91.68138,2.3,40.4
2008,8,8,1.617333,5.560333,153.0247,251.2003,26.2446,33.51902,39.61311,83.74372,2.3,71.2
2009,1,7,0.108667,3.919667,6.167453,359.9973,16.76917,34.95156,8.113914,27.50862,2.3,154.2
2009,8,8,0.675667,9.958332,10.1257,327.0699,25.0851,35.90969,37.21945,77.15558,2.3,68.2
2010,1,2,0.182,6.627666,2.1652591,356.69354,17.691223,33.098389,5.0380077,20.013645,2.3,251.2
2010,8,27,1.045667,4.8120003,185.10001,267.30875,23.170319,31.120213,57.542305,90.340477,2.3,73
2006,4,21,0.291333,6.934667,0.758719,356.1274,25.47023,42.7409,7.16077,34.26874,2.4,1110.7
2006,9,22,0.494,34.45367,81.89303,289.0317,24.74241,34.52497,47.44931,86.89728,2.4,54.1
2008,1,25,0.332667,7.218333,2.91405,359.8468,12.20867,28.6839,8.079268,26.00602,2.4,95.1
2008,9,10,0.080667,4.691,0.3282844,358.853,23.29288,33.92648,40.30243,92.61208,2.4,136.2
2007,5,17,0.73,9.772667,5.275528,358.026,25.25813,40.61655,20.81732,76.83324,2.5,794.1
2008,11,28,0.222,5.929,3.966746,356.6474,18.06033,37.6364,6.833591,38.25806,2.5,82.9
2008,6,29,0.156333,17.79167,6.676937,358.6257,20.96529,37.1311,31.37481,94.64409,2.5,104104.4
2008,6,9,0.36,13.16233,2.1988,340.0186,22.82773,39.04614,24.04326,79.72211,2.5,15267.5
2009,10,15,0.295667,3.0826669,97.481476,348.44989,22.949064,35.346199,37.530598,91.446281,2.5,69.9
2009,11,6,0.151,3.2,0.4377499,356.97211,21.439602,39.230312,11.562736,52.479843,2.5,166.9
2010,4,3,0.128333,7.6983333,3.3626037,357.0148,26.631201,42.455994,4.1260204,9.1995878,2.5,1103.5
2010,8,12,0.338667,6.0166664,36.027805,263.37347,24.20471,31.064047,48.846634,91.976303,2.5,71
2006,4,23,0.091,7.293334,1.464065,359.8008,28.0876,42.82692,11.10623,43.55624,2.6,954.6
2007,10,5,0.205,5.483334,1.0307,357.2149,21.70354,38.56542,10.87791,64.05698,2.6,138
2009,10,24,0.647,4.6750002,156.66377,292.04431,26.245516,37.033215,28.710333,72.478882,2.6,102.4
2009,1,5,0.216333,4.204333,4.667755,359.6016,15.27664,32.00188,9.478944,32.99895,2.6,318.4
2010,6,5,0.282333,14.200333,0.530213,348.17429,20.876059,36.302353,34.815086,96.074638,2.6,43463.9
2007,11,4,0.082667,4.712334,4.454066,359.5997,19.54064,37.55841,8.515268,40.26228,2.7,249.5
2007,1,20,0.366,7.058,1.75904,359.6591,13.3762,28.80239,11.26731,33.24153,2.7,581.1
2007,7,3,0.599667,7.35,199.6702,335.2528,26.99633,37.28805,30.7752,73.26836,2.7,17895.3
2009,10,10,0.219,4.5426669,15.728611,349.00696,25.669405,38.834759,22.375168,75.743591,2.7,175
2009,8,3,0.590667,6.859334,171.5408,315.2369,25.41844,32.07747,52.27577,76.85862,2.7,1086.2
2010,11,23,0.092333,5.4433336,2.1986742,359.35492,20.833931,35.197083,9.6921597,26.024078,2.7,214.4
2010,1,21,0.413,6.5596676,0.2199657,357.05023,15.947124,32.211281,8.0081463,25.700563,2.7,162.3
2008,6,7,1.006667,18.89367,27.13006,332.9942,20.75919,40.29778,21.61692,96.22687,2.8,57356.3
2010,1,16,0.325,5.2259994,0.5863478,359.15231,16.602854,34.987534,5.6844778,22.298651,2.8,223.2
2010,6,1,0.916333,8.9850016,152.87337,296.60443,27.391325,33.681263,30.812906,69.016884,2.8,1266.6
2010,8,1,0.514667,5.537333,8.845664,357.50049,23.376411,31.932486,49.369842,89.880699,2.8,43.7
2007,1,21,0.263,7.333,0.925432,359.5407,13.28631,29.17256,10.52941,28.85182,2.9,278.4
2008,11,7,0.148,2.977666,0.4951152,356.7317,18.52899,37.3549,8.938702,47.38052,2.9,392.7
2008,6,2,1.049667,8.492001,33.04594,274.3654,28.84686,39.66885,19.54341,62.37561,2.9,898.8
2008,6,21,1.690334,7.142334,182.1422,265.1334,27.55163,35.63482,34.09836,68.80168,2.9,231.6
2010,2,9,0.227333,5.2346673,0.03205,354.96481,16.274862,35.574074,5.8201089,22.135496,2.9,149.3
2010,6,30,1.451333,9.685667,2.4127574,358.13596,24.321423,40.2416,17.839195,74.142197,2.9,17964.1
2010,9,22,0.352,10.007332,1.2956055,350.6261,22.524406,36.024464,37.259537,95.091331,2.9,359.4
2006,10,24,0.697667,5.331666,36.99573,321.1945,24.85261,39.07917,19.33238,81.13818,3,131.4
2009,9,14,0.194,4.3103328,26.117149,343.81152,22.674496,34.57473,41.434399,92.745117,3,75
